RICE_PRODUCTION ,WHEAT_PRODUCTION ,KHARIF_SORGHUM_PRODUCTION,RABI_SORGHUM_PRODUCTION,SORGHUM_PRODUCTION,PEARL_MILLET_PRODUCTION,MAIZE_PRODUCTION,FINGER_MILLET_PRODUCTION,BARLEY_PRODUCTION,CHICKPEA_PRODUCTION,PIGEONPEA_PRODUCTION,MINOR_PULSES_PRODUCTION,GROUNDNUT_PRODUCTION,SESAMUM_PRODUCTION,RAPESEED_AND_MUSTARD_PRODUCTION,SAFFLOWER_PRODUCTION,CASTOR_PRODUCTION,LINSEED_PRODUCTION,SUNFLOWER_PRODUCTION,SOYABEAN_PRODUCTION,OILSEEDS_PRODUCTION,SUGARCANE_PRODUCTION,COTTON_PRODUCTION
40.5,101.3,16.4,1,17.4,70.5,0.2,0.2,0,1.9,0.9,0.77,9.2,1.1,0.2,0,3,0,0,0,15.44,1.5,31.4
15.5,44.9,7.7,0,7.7,46.7,0,0,0,0.6,0.7,0.71,3.7,0.5,0,0,3.4,0,0,0,7.61,1.7,26.8
33.6,125.7,23.1,0,23.1,59.4,0,0.1,0,4.8,1.5,0.07,4.2,1.1,0.1,0,2.4,0,0,0,10.8,2.5,29.6
6,60.9,3.2,2.3,5.5,28.4,0.1,0.1,0,0.1,0.4,0.54,5.1,0.6,0.1,0,3.2,0,0,0,9.06,2.7,31.7
57.1,100.1,13.4,0.7,14.1,44.1,0.3,0.1,0,3.2,1,3.11,7.9,1.4,0.3,0,3.3,0,0,0,-1,5,30.4
60.9,70.6,15.7,1.1,16.8,41.4,0.3,0.3,0,5.4,2.6,5.33,10.6,0.9,0.6,0,5.7,0,0,0,18.96,7.1,23
55.8,75.5,8.9,0.4,9.3,37.5,0.3,0.3,0,2.9,1.7,4.91,8.5,0.9,0.7,0,4.1,0,0,0,21.59,6.8,32.8
27.5,106.4,35.6,0,35.6,71.6,0.2,0,0,2.6,2.9,5.61,6.5,1,1.1,0,4.2,0,0,0,21.17,3.3,28.5
26.6,79.7,15.6,0,15.6,78,0.1,0,0,2.6,2.5,8.77,6,1.1,1.8,0,5.1,0,0,0,21.74,3.2,23.1
53.7,91.6,9,0,9,78,0.2,0,0,4.2,3.7,16.62,5.3,0.9,1.5,0,11.8,0,0,0,27.01,4.5,22.2
72.5,69.1,16.7,0,16.7,69.7,0.2,0,0,7.9,5.4,19.11,6.9,1.3,6.6,0,17.4,0,0,0,31.57,5,27.2
46.1,71.5,7.7,0,7.7,65.8,0.2,0,0,5.3,4.2,6.92,4.8,1,4.4,0,30,0,0,0,40.7,6.7,20
87.9,89.2,11.6,0,11.6,71.6,0.5,0,0,5.2,3.5,14.52,6.9,1,15.7,0,30.7,0,0,0,35.99,9.1,18.7
99.5,110.4,11.5,0,11.5,75.6,0.6,0,0,7.7,6.4,9.78,2.2,2.2,12.2,0,44.4,0,0,0,44.57,4.1,21.2
67.8,77.8,4,0,4,39,0.4,0,0,6.6,3,4.29,0.7,0.8,7.6,0,16.7,0,0,0,19.74,2.5,25.3
20,62,5.6,0,5.6,76,0.2,0,0,1,3,3.45,0.4,0.4,13,0,12.3,0,0,0,20.9,2.6,6.6
9,31,1.6,0,1.6,22,0,0,0,0,1,3.35,0.1,0.2,20.6,0,10,0,0,0.5,26.48,2.5,5.4
146.2,125,16.4,0,16.4,76.7,0.7,0,0,9.9,2.5,3.25,0.7,1.6,24.4,0,30,0,0,0.3,43.28,2,11.4
78.4,81.8,20.1,5.5,25.6,70.7,1.2,0,0,7.3,3.6,2.17,0.4,3.3,24.1,0,44.2,0,0,0.2,53.64,2.1,32.9
113.65,106.57,12.6,0,12.6,67.98,1.34,0,1.7,9.8,4.09,4.11,1,1,10.1,1.2,36.4,0,0,0.1,54.2,2.6,33.51
57.09,97.55,2.2,0,2.2,36.69,1.44,0,1.18,3.9,3.38,3.09,0.3,1,12.01,1.4,31.56,0,0.1,0,49.87,4.2,20.4
92.89,96.01,4.2,0,4.2,104.36,0.69,0,0.78,9,5.15,6.25,0.48,4.1,15.59,1.56,32.79,0,0,0.1,59.22,5,25.44
113.98,99.96,11.1,0,11.1,37.3,0.74,0.39,0.96,5.1,5.39,3.58,0.32,0.7,13.26,1,41.95,0,0,0,58.12,5.3,30.96
203.21,151.7,16,0,16,47.8,1,0,0,10,0,0,0,1,13.72,0,0,0,0,0,52.16,4,0
102.1,104.18,18.9,0,18.9,65.05,1.5,0,0.86,7.2,3.74,4.21,0.36,3.1,11.65,0,34.14,0,0,0,50.05,5.3,26.59
60.15,126.92,36.7,1.4,38.1,78.1,0.99,0,0,8.1,2.82,2.84,0.78,2.1,14.78,0,53.92,0,0,0,71.58,3.9,33.61
136.18,123.34,33.5,1.7,35.2,71.31,2.82,0,0.7,8.5,3.48,4.29,1.35,6.34,7.98,0,47.19,0,0,0,71.34,5,34.39
122.34,123.52,49.85,2,50.2,76.03,3.24,0,1.3,10.5,4.61,3.34,1.57,5.58,9.19,0,72.62,0,0,0,98.08,4.9,54.58
98.94,124.24,89.4,0,89.4,70.27,1.9,0,0,4.5,3.74,3.22,1.63,3.86,9.94,0,72.27,0,0,0,68.88,4.6,37.67
60.6,98.6,0,0,0,53.9,1.28,0,0.91,1,1.35,3,0.63,1.27,35.18,0.1,35.18,0,0,0,46.28,4.3,22.14
155.61,112.35,0,0,0,78.16,2.5,0,1.17,3.8,2.85,3.95,1.46,4.92,6.75,0.1,34.9,0,0,0,49.43,4.3,20.19
73.75,128.96,0.1,0,0.1,83.77,2.32,0,0.83,4.16,2.45,3.53,0.93,6.47,7.17,0,39.88,0,0,0,54.94,2.1,27.05
218.37,223.61,0.77,0,0.77,76.69,1.91,0,0.06,7.26,2.77,6.94,3.54,9.42,8.36,0,29.35,0,0,0,50.67,2.2,46.94
193.37,264.55,1.3,0,1.3,44.99,0,0,0,10.86,1.85,3.86,1.87,3.35,11.75,0,44.37,0,0,0,61.34,0.5,68.31
254.98,237.68,1.61,0,1.61,46.64,0.3,0,0,6.36,2.49,9.57,2.38,3.45,9.48,0,53.18,0,0,0,68.49,0.9,51.33
207.08,276.63,2.83,1.1,3.93,38.63,0.18,0,0,20.26,1.83,4.69,2.23,2.63,6.28,0,53.45,0,0,0,64.6,0,47.63
247.01,359.2,10.61,0,10.61,46.47,0.29,0,0,14.92,2.41,5.09,4.24,2.45,9.02,0,49.42,0,0,0,65.13,0.5,55.95
197.77,243.69,16.2,0,16.2,52.01,0.53,0,0,11.72,1.58,7.81,3.25,2.87,10.41,0,66.5,0,0,0,83.04,0.4,58.06
239.4,260.77,1.36,0,1.36,32.89,0.54,0,0,2.5,1.18,10.22,2.58,0,5.65,0,56.71,0,0,0,66.59,0.5,74.55
332.07,616.75,1.5,1.34,2.83,40.58,1.03,0,0,3.36,1.4,9.14,3.23,2.25,6.74,0,93.67,0,0,0,124.88,0.7,111.98
377.46,542.46,4.84,9.84,14.67,59.61,0.35,0,0,20.8,1.5,11.8,4.14,1.75,6.46,0,115.27,0,0,0,128.52,0,80.26
230.48,509.16,1.18,0,1.18,27.16,0.29,0,0,11.3,1.08,4.1,2.99,0.92,4.5,0,113.85,0,0,0,122.85,0,65.09
290.15,462.84,0.58,0,0.58,27.27,0.04,0,0,17.72,0.94,6.57,3.61,0.8,4.05,0,97.73,0,0,0,106.12,0,78.18
347.73,433.77,0.02,0,0.02,27.62,0.01,0,0,19.49,0.98,3.63,7.48,2.36,2.32,0,120.57,0,0,0,130.31,0,87.03
336.39,341.19,0.03,0,0.03,21.24,0.03,0,0,5.72,1.77,4.26,7.93,4.52,2.21,0,118.98,0,0,0.01,131.33,0,88.74
414.33,387.99,0,0,0,17.54,0.22,0,0,14.31,3.23,14.23,13.46,1.64,1.84,0,103.55,0,0,0.03,0,0,60.85
350.56,391.38,0.09,0.54,0.63,20.61,2.54,0,0,46.21,2.65,15.46,10.63,1.95,1.8,0,132.79,0,0,0,0,0.01,107.2
1,10,7.4,1.7,9.1,53,0.5,0,0,0,0,0.4,76,3.7,0,0,0.1,0,0,0,-1,9.4,2
2,16,15.3,0,15.3,84,1,0,0,0,0,0.9,139,5,0,0,0.1,0,0,0,-1,28.9,3
1,22,19.4,0.6,20,75,1,0,0,0,0,-1,122,4.6,0,0,0.2,0,0,0,-1,29.1,2
2.4,19.4,16.8,0.5,17.3,116.1,0.6,0,0,0.1,0,0.6,136.3,3.7,0,0,0.1,0,0,0,140.1,23.2,4.9
3.6,45.2,27.6,0.4,28,145.7,2.3,0,0,0.3,0,0.5,235.9,5.7,0,0,0.1,0,0,0,-1,28.4,5.4
2.4,27.7,19.9,0,19.9,103.3,1.3,0,0,0.3,0,0.8,186.8,5.2,0,0,0.2,0,0,0,198.2,30.2,11
1,23.5,4.8,0.3,5.1,35.6,2.1,0,0,0.1,0,0.2,37.4,2.9,0,0,0.1,0,0,0,40.4,25.1,6.8
1.4,25.6,13.6,0.5,14.1,106.1,1.2,0,0,0.8,0,0.4,136,4.6,0,0,0.7,0,0,0,141.3,36.1,9
0.3,11.7,10.8,0.7,11.5,62.8,1.4,0,0,0.1,0,0.3,81.1,4.3,0,0,0.7,0,0,0,86.1,34,9.3
1.6,15.7,29.4,0.2,29.6,97.5,2.9,0,0,0.1,0,0.5,246.8,5.2,0,0,0.3,0,0,0,-1,35.7,8.4
0.8,20.3,34.7,0.4,35.1,99.2,1.3,0,0,0,0,2.1,356.6,5.3,0,0,0.6,0,0,0,362.8,34.9,9.4
0.7,26.6,25.4,0.3,25.7,91.8,1.2,0,0,0,0,2.1,254.6,4.7,0,0,0.3,0,0,0,259.6,29.6,10.7
0.7,44.6,27.1,0.5,27.6,122.4,2.1,0,0,0.2,0,1.4,217.3,5.5,0.2,0,0.1,0,0,0,228.8,32.3,12.6
0.4,65.5,39.4,0.9,40.3,137.5,1,0,0,0.1,0,1.9,200.3,6,0.1,0,0.1,0,0,0,359.3,31.4,10.2
0.8,62.7,24.8,1.1,25.9,96,1.2,0,0,0.2,0,1.9,177.4,4.7,0.1,0,0.1,0,0,0,240.7,43.6,9.8
1,105.5,31.3,1.2,32.5,97.7,1.4,0,0,0.2,0,3.5,231.1,7.2,0.8,0,0,0,0,0,359.2,49.4,12
1,150.7,17.1,3,20.1,86.8,1.5,0,0,0.4,0,7.5,159.8,5.7,1.3,0,0.1,0,0,0,202.2,65.8,8.9
1.5,126.3,21.4,2.2,23.6,88.3,2.7,0,0,0.4,0,3.5,231.8,5.7,3.6,0,0,0,0,0,332.2,47.9,8.3
1.1,51.4,13.1,2,15.1,103.6,1.6,0,0,3.1,0,0.3,202.9,8.6,2.5,0,0.2,0,0,0,240.8,59.8,4.8
0.4,27.8,3.8,1.5,5.3,46.8,0.7,0,0,0.3,0,0.6,62.9,4.2,0.1,0,0.4,0,0,0,80.2,32.4,4.3
0.2,27,18.5,0.2,18.7,118,2,0,0,0.1,0,0.9,266,3.9,0.2,0,0.1,0,0,0.3,278.2,21.4,4.7
0.2,9,0,0.1,0.1,10,0.7,0,0,0,0,0.5,8,0.2,0.1,0,0.1,0,0,0,11.5,3,0.8
0.6,107.2,23.2,0.6,23.8,129.3,3.1,0,0,1,0,1.8,351.8,21.5,7.2,0,0.2,0,0,0,451.1,35.3,5.6
0.5,29.8,21.5,0.3,21.8,116.4,6.1,0,0,0.5,0.1,1.5,292.3,12.5,6.4,0,0.1,0,0,0,329.9,40.4,6.4
0.2,59.7,8.6,0.2,8.8,66.7,5.5,0,0,0.9,0,1.8,190.8,8.3,3.9,0,8.1,0,0.1,0,211.2,48.8,5.53
0.1,34.1,3.8,0.2,4,59.4,3,0,0,0.3,0,1.5,80.2,6,1,0,1.5,0,0.1,0,88.8,39.7,5.88
0.1,57.8,17.2,0.2,17.4,128,4.3,0,0,0.6,0,1.8,325.5,32.5,1.6,0,1.3,0,0,0,360.9,45.8,17.44
0.1,36.9,7.7,0,7.7,33,2.4,0,0,1.8,0.1,0.6,101.4,5.1,1.8,0,1,0,0,0,109.3,31.2,12.84
0,121.7,4,0,4,75,2,0,0,3,0,0,285,14,4,0,0,0,0,0,306,33,0
0.1,67.9,18,0,18,79.6,2.4,0,0,1.2,0.14,2.16,150.3,16.3,1.2,0,3.1,0,0,0,170.9,57.7,26.23
0.1,71.6,12,5.1,17.1,108.1,4,0,0,7.6,1.1,4.5,344.2,22.3,4.1,0,3.4,0,0,0,374,43.7,36.96
0,47.9,6,1.5,9.6,100.7,5.2,0,0,1.3,0.2,2.2,224.1,17.9,1,0,3.5,0,0,0,265.2,48.8,41.43
0.1,55.4,3.4,0.3,3.4,106.5,3.9,0,0,1.3,0.7,2.3,299.9,19.8,1.7,0,4.1,0,0,0,340.9,32.5,54.62
0.1,18.5,0.6,0,0.8,52.4,3.4,0,0,0.9,0.8,1.1,84.6,7.2,0.8,0,3.9,0,0,0,101.9,37.2,19.09
0,8.7,0.4,0.1,0.5,31,2,0,0,0.1,0.1,1.5,49.3,7.8,7.2,0,7.2,0,0,0,64.4,0.3,7.68
0,14.5,2.5,0,2.5,87.6,2.9,0,0,0.2,0.3,4.6,393.1,35.9,0.2,0,9.8,0,0,0,439,1.4,19.23
0,15.9,0.7,0,0.7,93.6,2.4,0,0,0.4,0.3,3,203.4,22.5,0.2,0,3.9,0,0,0,230,0.7,35.46
0,37.9,2.1,0,2.1,63.1,3.7,0,0.1,1.9,0.9,6,700.7,25.1,0.8,0,3.8,0,0,0,730.4,1.4,57.66
0,60.9,0.1,0,0.1,42.7,0.8,0,0,2.7,1.4,4.8,95.3,7.5,0.5,0,3.3,0,0,0,106.6,0.8,49.44
0,88.3,1.4,0.1,1.5,56.4,1.7,0,0,2.6,0.9,5.5,305.4,12.5,0.4,0,3,0,0,0,321.3,0.9,96.41
0,92.7,0,0,0,40,0.6,0,0,5.2,0.8,2.9,117,9.9,0.4,0,3.2,0,0,0,130.5,1.4,151.32
0,181.7,0,0,0,28,1.2,0,0,12.2,0.8,4.3,431.3,9.4,0.4,0,1.3,0,0,0,442.4,2.4,151.59
0,112,0,0,0,26.6,0.9,0,0,12.3,0.6,4.3,123.2,7.9,0.1,0,2.3,0,0,0,133.5,0.8,129.34
0,27.3,3,0.3,3.3,7.6,1.2,0,0,2.1,0.5,3.5,41.7,0,0.1,0,1.6,0,0,0,47.4,0.6,116.55
0,208.2,1.3,0,1.3,19.3,4.1,0,0,3.5,0.7,4.7,382.5,9,0.3,0,2.2,0,0,0,394.38,0.7,194.23
0,116.1,0,0,0,12.5,0,0,0,3.8,0.9,3.5,44.2,5,0,0,4.1,0,0,0,53.3,0,171.68
0,15.4,0,0,0,1.9,0.6,0,0,2,0.8,1.8,9,3.4,0,0,6.1,0,0,0,31.1,0,41.26
0,70.55,0,0,0,10.03,0,0,0,4.27,1.06,3.49,444.59,3.83,0.01,0,7.15,0,0,0,455.59,0.02,344.7
0,14.46,0,0,0,8.61,0.2,0,0,0.52,1.33,3.09,87.48,6.05,0.02,0,3.16,0,0,0,95.67,0.28,134.96
0,22.73,0,0,0,6.4,0,0,0,2.39,0.91,2.51,219.82,3.52,0,0,2.24,0,0,0.28,225.26,0.39,190.83
0,42.31,0,0,0,7.78,0.52,0,0,3.97,5.86,4.54,269.81,4.51,0,0,2.55,0,0,0,0,0.05,105.2
0,30.9,0,0.09,0.09,7.95,0,0,0,13.46,2.64,3.56,197.33,3.53,0,0,1.77,0,0,0,0,0.06,150.3
1,52,25.9,0,25.9,137,8,0.3,0,0,0.3,8.4,3,2.9,2,0,1.8,0,0,0,-1,6.2,3
2,63,25.6,1.5,27.1,238,12,0.6,0,1,0.7,9.9,3,2.9,3.2,0,6.9,0,0,0,-1,4.7,3
1,53,9.6,7.4,17,27,8,0.6,0,1,0.6,-1,1,0.4,1.1,0,2.3,0,0,0,-1,5.9,3
0.6,70.3,24.2,2.9,27.1,55.9,8.1,0.8,0,0.7,0.6,7.9,1.2,0.5,1.1,0,2.3,0,0,0,6.1,5,2.7
0.9,89.5,39.8,2.9,42.7,249.1,19.6,0.5,0,0.8,0.8,8.4,3.1,5,2.8,0,8.2,0,0,0,-1,4.6,4.6
1.2,76.9,40.1,1.6,41.7,279.9,13.8,0.5,0,0.7,0.7,9.2,3.3,5.9,2.9,0,9.2,0,0,0,30,4.2,8
0.3,72,25.9,1.5,27.4,186.8,8.2,0.2,0,0.5,1,8.3,1.2,4.2,4.4,0,5.2,0,0,0,18.7,2.9,3.5
0.6,85.1,46.9,2.7,49.6,388.9,11.2,0,0,3.4,0.9,12.8,3,6.1,7.2,0,8.7,0,0,0,37.7,4.2,4.6
0.3,70,8.5,3.2,11.7,55.6,8.8,0,0,0.7,0.8,6.5,2.2,3.9,7.3,0,3,0,0,0,22.1,4.7,2.5
1,110.9,33,4.9,37.9,238.8,26.8,0,0,2.6,1.3,11.9,3.5,4.5,11.3,0,17.8,0,0,0,-1,6.4,3.9
1.2,107.8,66.5,4.4,70.9,264.6,9.3,0,0,2.2,1.4,21.1,3.1,3.3,13.7,0,22.9,0,0,0,63.4,3.8,5.5
1.1,99.1,101.6,9.1,110.7,131,8.1,0,0,2.2,2.2,24.6,4.4,1.4,17.3,0,46.7,0,0,0,89.9,3.5,9
0.6,115.6,62.5,9.5,72,336.5,14.6,0,0,1.8,2.5,22.7,1.8,2.4,18.2,0,31.7,0,0,0,97.2,5.2,4.5
0.4,107.6,56.5,1.9,58.4,136.3,4.9,0,0,0.9,3.3,19.3,1.7,2.6,19.2,0,50,0,0,0,105.4,5,3.7
0.8,107.9,69.9,2.2,72.1,97.6,8.7,0,0,1.4,5.5,17.2,1.5,2.1,23.9,0,43,0,0,0,77.3,7,3.5
1.2,101.7,40.7,2.2,42.9,326.2,9.3,0,0,2.1,7.7,17,1.9,3.2,115.5,0,73.9,0,0,0,208.8,8,4.3
0.3,104.3,28.2,2.2,30.4,94.9,6.6,0,0,3.7,5,23,1.3,2.5,116.6,0,67,0,0,0,213.4,10.6,3.2
0.7,103.3,115.1,1.8,116.9,329.6,13.1,0,0,3.6,4,25.5,1.9,2.5,70.4,0,109.7,0,0,0,270.5,9.7,3
0.8,107.4,58.3,2.3,60.6,322.1,9.6,0,0,2.1,6.1,38,2,3.6,82.6,0,110.9,0,0,0,274.1,9.6,9.9
0,76.1,30.8,1.3,32.1,67.8,9.6,0,0,0.6,6.1,8.1,0.9,0.7,105.7,0,67.1,0,0,0,195,7.4,3.4
0,83.1,16.5,0.7,17.2,90,10,0,0,0.3,4,5.4,2,0.7,98.7,0,64.4,0,0,0,182.4,4.8,3
0,50,2.4,0.5,2.9,38,0.4,0,0,0,0.1,5.6,0.1,0,78.7,0,15.9,0,0,0,208.7,1.5,0
0,97,41.6,2,43.6,170.3,18.9,0,0,0.4,2.7,27.5,1.4,0.6,127.6,0,99.1,0,0,0,312.8,1.9,4.1
0,67.6,37.6,0.8,38.4,201.3,5.1,0,0,0.4,3.9,24.7,1,1.7,125.7,0,77.2,0,0,0,270.3,0.7,4.7
0.3,105.1,39.2,2.2,41.4,244.6,17.4,0,5.8,1.4,3.9,38,1.4,4.7,152.3,0,140.5,0,0,0,298.9,1.5,3.62
0.2,102.1,21.4,2.2,23.6,106.7,21.1,0,5.2,0.7,3.1,11.9,1.5,0.3,164.3,0,134.4,0,0,0,300.5,1.2,2.74
0.2,102.9,38.9,2.8,41.7,224.1,20.3,0,6,0.5,3.9,34.5,3.5,8.8,164.2,0,145.8,0,0,0,322.3,1.2,3.94
0.7,113.6,23.8,2.7,26.5,130.9,9.8,0,5,0.9,4.9,18,2.3,0.3,136.4,0,171.8,0,0,0,310.8,1.4,4.32
0,159,0,0,10,223,14,0,0,1,0,0,6,4,222,0,0,0,0,0,420,1,0
0.3,116.1,0,0,7.2,178.6,21,0,4.6,0.6,3.87,21.63,4.6,4.7,169.4,0,200.2,0,0,0,378.9,2.1,4.56
0.1,135.6,6.2,1.3,7.5,143.5,18.1,0,0,0.2,5.1,19.5,3.9,1.9,217.5,0,121,0,0,0,344.3,1.3,4.86
0,129.7,0.1,0,0.8,281.1,32.8,0,8.6,0.9,4.2,43.7,7.6,12.4,150.2,0,244.3,0,0,0,297.7,1.4,5.75
0,146.3,1.4,0,3.4,275.9,26.7,0,10.6,0.5,4.9,22,6.6,3.6,197.5,0,199,0,0,0,344.5,0,7.91
0,113.7,1.6,0,11.9,216.4,22.6,0,0,0.3,3.3,10.6,3,0,145,0,184.2,0,0,0,370.3,0,2.31
0,118.3,1.9,0,1.9,207.6,20.5,0,7.2,0.1,1.6,15.5,1.5,5,205.4,0.1,205.4,0,0,0,355,0,1.05
0,136.5,13.1,0,13.1,294.5,40.9,0,9.2,0.1,3.1,29.7,4.5,6.3,152.6,0,247.1,0,0,0,410.5,0,1.21
0,106.5,4,0,4,192.5,13.5,0,6.7,0.1,3.4,15.1,4.3,2.8,121.2,0,142,0,0,0,270.3,0,2.75
0,132,6.8,0,6.8,406.8,25.7,0,0,0.4,1,36.7,8.7,10.7,237.8,0,132.9,0,0,0,390.1,0,3.06
0,94.6,0.7,0,0.7,239.7,17,0,0.1,0.5,1.5,24,5.1,10,249.8,0,125.9,0,0,0,390.8,0,4.4
0,123.1,3.7,0,3.7,313.9,24.5,0,0,0.6,3.6,35.2,33.5,16.8,300.8,0,174.3,0,0,0,525.4,0,9.93
0,170.5,3.4,0,3.4,216.5,16.6,0,0,0.8,2.7,11.9,22.2,2.6,289.7,0,92.5,0,0,0,407,0,14.86
0,237,0,0,0,345.2,31.3,0,0,1,2.9,50.8,38.8,15.5,306.5,0,135.3,0,0,0,496.1,0,14.82
0,118.2,9,0,9,205.6,18.9,0,0,0.3,2.9,17.9,37.1,5.7,171.3,0,178.4,0,0,0,392.5,0,19.48
0,178.9,6,0.2,6.2,168.8,14.9,0,0,0.2,2.5,10,51,0,164.4,0,214.3,0,0,0,434.8,0,18.28
0,280.2,5.7,0,5.7,488.3,22.5,0,0,1.2,3.2,25,45.8,8.9,184.8,0,185.7,0,0,0,425.73,0,19.3
0,242.1,3.2,0.4,3.6,490.8,25.2,0,0,0.4,2.5,28,109.9,8.1,175.4,0,367,0,0,0,660.4,0,30.86
0,270.8,8.3,0,8.3,428.9,13.8,2.9,0,0.2,1.3,13.7,56.5,5.7,206.2,0,308.2,0,0,0,576.6,0,27.32
0,290.34,4.11,0,4.11,525.56,16.37,0,0,0.21,1.7,22.84,102.28,5.93,257.75,0,277.16,0,0,0,643.07,0,11.35
0,272.84,6.35,0,6.35,428.38,14.66,0,0,0.02,0.95,8.01,108.87,6.9,234.86,0,358.58,0,0,0,474.35,0,23.65
0.09,240.79,8.6,0,8.6,373.07,9.32,0,0,0.02,0.88,2.97,112.93,0.68,169.33,0,263.78,0,0,0,377.39,0,14.56
0,226.49,8.68,0,8.68,419.71,8.98,0,0,0.13,0.76,13.45,411.99,4.23,235.52,0,220.07,0,0,0,0,0,23.2
0,224.22,12.6,0,12.6,438.07,14.93,0,0,0.43,2.48,8.38,288.21,1.36,297.28,0,360.91,0,0,0,0,0,13.97
9,11.3,6.2,29.6,35.8,4,1,0,0,0.2,5,4.1,8,0.9,0,0,0.2,0,0,0,-1,0.8,32
19,19,6.3,32.9,39.2,8,2,0,0,0.4,6,5.3,8,1.1,0,0,0.4,0,0,0,-1,0.9,37
11,12,1.2,43.8,45,4,1,0,0,0.2,4,-1,3,0.8,0,0,0.4,0,0,0,-1,1.1,37
16.1,15.7,6.9,40.7,47.6,9.2,1.2,0,0,0.2,4.6,5.9,5.1,1.3,0,0,0.2,0,0,0,6.6,1.1,51.9
28.3,25.9,8,45.8,53.8,8.1,2.8,0.2,0,0.6,4.2,5.5,8.6,2.2,0,0,0.4,0,0,0,-1,0.8,37.2
23.3,15.7,8.1,30.8,38.9,8.2,2.9,0.1,0,0.5,4.1,3.6,7,0.9,0,0,0.6,0,0,0,8.5,0.7,52.9
11,7.5,3.3,19,22.3,4.6,3.3,0.1,0,0.3,3.9,2.2,2.6,0.5,0,0,1,0,0,0,4.1,0.5,34.7
17.6,18.2,8.9,23.5,32.4,9.6,1.7,0.3,0,0.6,3,4.4,5.9,1.2,0,0,1.2,0,0,0,8.3,1,17.1
5.4,11.9,6.2,15.6,21.8,6.4,2.3,0.2,0,0.2,4.9,1.7,6.6,0.5,0,0,1.8,0,0,0,8.9,0.9,17.1
29,28.6,8.3,36.8,45.1,8.3,7.3,0.2,0,0.4,7.8,4,17.9,2.2,0,0,1,0,0,0,-1,1.5,20
17.6,21.7,12,54.4,66.4,3.3,3.5,0.1,0,0.7,19.3,8.4,12.6,1.3,0,0,1.8,0,0,0,15.7,3.7,12.9
16.5,16.1,13.4,45,58.4,2.9,3.1,0.2,0,0.5,13.2,8,9.9,0.8,0,0,2.2,0,0,0,12.9,4.8,11.2
18.5,21.5,15.6,53.4,69,3.9,3.9,0,0,0.6,15.8,22.8,7.2,0.8,0,0,1.7,0,0,0,10.3,2.1,25.3
14.5,12.2,15.2,45.5,60.7,3.8,2.6,0,0,0.5,23.8,24.5,6.6,0.9,0,0,1.5,0,0,0,11,2,20.5
8.1,17,22.3,69.2,91.5,6.6,4.2,0,0,0.8,33.5,26.7,5.9,0.7,0,0,1.5,0,0,0,9.5,2.8,19.7
16.1,16.7,30.6,50.1,80.7,7.3,4.9,0,0,1.1,58.1,24.2,7.7,1.1,0,0,0.9,0,0,0,10.4,3.2,24.1
5.1,18.6,40.9,51.1,92,6.1,3.7,0,0,1.2,65.9,21.3,5.3,0.8,0,0,1.2,0,0,0,8.1,4.3,17.8
17,22.3,33.4,42.1,75.5,7.8,7.5,0,0,1.2,76,21.1,7.7,0.8,0.4,0,1.4,0,0,0,8,3.9,16.6
11.7,23.6,23.4,41.4,64.8,8.5,4.7,0,0,3.8,97,26.5,6,1.4,0.5,0,2,0,0,0,9.8,3.6,11
5.8,15.2,11.6,42.2,53.8,4.2,2.2,0.2,0,2.6,79.7,18.7,1.9,0.5,0.3,0,3.1,0,0,0.4,3.9,1.5,21.3
9,14,1.6,19.5,21.1,6,5,0,0,2,62,2.7,3,0.3,0.2,0,1.4,0,0,1.7,4.8,2.7,9
3,6,9.8,14.6,24.4,5,1,0,0,1,41,13.3,2,0.3,0.1,0,2.6,0,0,0.7,4.1,1.8,4
10.6,24.6,23.1,31.9,55,10.8,8.2,0,0,1.3,76,20.1,17.1,1.7,0.6,0,2.8,0,0,5.2,16.8,5.4,12.1
12.1,19.7,25.5,33.1,58.6,7.9,11.2,0,0,1.5,73.6,18.1,8.1,1.3,1,0,3.3,0,0,8,16.6,29.2,8.8
16.2,21,26.8,28,54.8,6.5,8.7,0,0,1.7,99.3,5.7,10,1.6,0.1,0,7.7,0,0,1.9,21.4,29.3,9.67
9.6,14.7,43,19.1,23.4,3.7,5.8,0,0,0.7,61.7,4.5,9.6,0.6,0.1,0.4,5.2,0,0,1.3,17.2,62.4,13.72
19.5,18.5,41.2,27.7,68.9,8.6,9.4,0,0,1,84.9,7.1,11,4.2,0.1,0.6,5.3,0,0,1.8,23,68.9,17.92
15.9,19.1,24.4,31.9,56.3,4.3,5.9,12.8,0,0.9,98.5,5.4,6.3,0.4,0.1,0,4.9,0,0,1.2,12.9,114.9,22.61
15,18,0,0,52,6,5,0,0,1,0,0,9,1,0,0,0,0,0,0,18,155,0
15.7,13.2,0,0,43.1,6,5.2,0.1,0,0.5,63.45,6.45,4.7,0.6,0,0,4.3,0,0,0,10,198.1,21.2
15.2,15.3,45.5,34,79.5,5.5,21.9,0.1,0,0.6,88.5,5.6,6.5,1.4,0.1,0,3.1,0,0,0,11.1,170.2,23.53
20.2,17.3,26.2,28.1,48.6,6.7,9.6,0,0,0.6,51.9,6,6.6,0.4,0,0,5.6,0,0,0,7.9,156,20.74
34.6,16.6,25.1,23.7,55.3,5.8,10.1,0,0,1,56.9,6.8,3.9,1,0,0,5.6,0,0,0,10,180,32.79
